"Midascontactid","Createdat","Emailpermissionstatus","Cont.Acq.Src","Email.Src.First","Segment","Segmentsecondary","Email.Acq.Dt","Email.Pref.Ch.Dt","Entry.Point.List","Cont.Acq.Src2","Cont.Acq.Dte","Prod.Buy.Last","Prod.Buy.First","Prod.Buy.Accessories","Prod.Buy.All.In.One.Desktop","Prod.Buy.Desktop","Prod.Buy.Idc","Prod.Buy.Idpd","Prod.Buy.Laptop","Prod.Buy.Servers","Prod.Buy.Software","Prod.Buy.Thnkc","Prod.Buy.Thnkp","Prod.Buy.Warranties","Prod.Buy.Workstation","Prod.Buy.Android.Tablet","Prod.Buy.Windows.Tablet","Prod.Buy.Convertible","Prod.Buy.Android.Os","Prod.Buy.Gaming","Prod.Buy.Windows.Os","Prod.Buy.Gaming.Related","Country","Eml.Sent.Num","Eml.Sent.First.Ts","Eml.Sent.Last.Ts","Eml.Open.Num","Eml.Open.First.Ts","Eml.Open.Last.Ts","Eml.Click.Num","Eml.Click.First.Ts","Eml.Click.Last.Ts","Eml.Bounce.Last.Ts","Eml.Unsub.Last.Ts","Eml.Spam.Last.Ts","Email.Domain","Em.Pref.Status","Em.Pref.Dte","Invalid.Email.Dte","Em.Spamclplt.Dte"
"1044052166","12/5/2019","U","SAPCRMSH","","CON","","NA","12/6/2019","|OOBWIN1506|SAPCRMSHIP120501|","SAPCRMSH","12/4/2019","12/6/2019","11/30/2019","NA","NA","NA","NA","12/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","U","12/6/2019","NA","NA"
"1039300131","7/23/2019","I","OOBWIN15","OOBWIN15","CON","","7/15/2019","7/15/2019","|OOBWIN1506|","OOBWIN15","7/15/2019","7/15/2019","7/15/2019","NA","NA","7/15/2019","7/15/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","10/13/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","7/15/2019","NA","NA"
"1044656385","12/17/2019","I","OOBWIN15","OOBWIN15","CON","","12/17/2019","12/17/2019","|OOBWIN1506|","OOBWIN15","12/17/2019","12/17/2019","12/17/2019","NA","NA","NA","NA","12/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/17/2019","1/13/2020","2","12/19/2019","12/29/2019","0","NA","NA","NA","NA","NA","hotmail.com","I","12/17/2019","NA","NA"
"1046716429","2/25/2020","U","OOBWIN15","","CON","","NA","2/22/2020","|OOBWIN1506|","OOBWIN15","2/22/2020","2/22/2020","2/22/2020","NA","NA","NA","NA","2/22/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","2/22/2020","NA","NA"
"1046191209","1/31/2020","I","OOBWIN15","OOBWIN15","CON","","1/31/2020","1/31/2020","|OOBWIN1506|","OOBWIN15","1/31/2020","1/31/2020","1/31/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","1/31/2020","1/31/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","1/31/2020","NA","NA"
"1041864632","9/15/2019","U","OOBWIN15","","CON","","NA","9/14/2019","|OOBWIN1506|","OOBWIN15","9/14/2019","9/14/2019","9/14/2019","NA","NA","NA","NA","9/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","9/14/2019","NA","NA"
"1040177009","8/26/2019","I","HYBRIS15","HYBRIS15","CON","","8/25/2019","8/25/2019","|HYBRIS1506|","HYBRIS15","8/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/25/2019","NA","NA"
"1039713574","8/8/2019","I","OOBWIN15","OOBWIN15","CON","","8/7/2019","8/7/2019","|OOBWIN1506|","OOBWIN15","8/7/2019","8/7/2019","8/7/2019","NA","NA","NA","NA","8/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","8/8/2019","12/24/2019","2","1/14/2020","1/14/2020","0","NA","NA","NA","NA","NA","hotmail.com","I","8/7/2019","NA","NA"
"1045830489","1/16/2020","U","OOBWIN15","","CON","","NA","1/15/2020","|OOBWIN1506|","OOBWIN15","1/15/2020","1/15/2020","1/15/2020","NA","NA","NA","NA","1/15/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","1/15/2020","NA","NA"
"1003212079","11/22/2019","I","LDRPRELD","LDRPRELD","CON","","12/28/2014","11/21/2019","|HYBRIS1506|LEADERTECH|","LDRPRELD","12/28/2014","12/28/2014","12/28/2014","NA","NA","NA","NA","NA","12/28/2014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/28/2014","NA","US","4","12/28/2016","12/27/2017","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","12/28/2014","NA","NA"
"1038064505","4/23/2019","U","COMAPS16","","CON","","NA","4/26/2019","|COMAPS1603|SAPCRMSHIP120501|","COMAPS16","4/23/2019","4/26/2019","4/23/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","4/26/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","7","4/28/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","solucomp.com","U","4/26/2019","NA","NA"
"1042881239","10/21/2019","U","OOBWIN15","","CON","","NA","10/19/2019","|OOBWIN1506|","OOBWIN15","10/19/2019","10/19/2019","10/19/2019","NA","NA","NA","NA","10/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","10/19/2019","NA","NA"
"1041304531","9/4/2019","U","OOBWIN15","","CON","","NA","9/1/2019","|OOBWIN1506|","OOBWIN15","9/1/2019","9/1/2019","9/1/2019","NA","NA","NA","NA","9/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","9/5/2019","12/24/2019","4","9/7/2019","1/16/2020","1","9/7/2019","9/14/2019","NA","NA","NA","dm-ins.comcastbiz.net","U","9/1/2019","NA","NA"
"1043025685","10/28/2019","U","OOBWIN15","","CON","","NA","10/26/2019","|OOBWIN1506|","OOBWIN15","10/26/2019","10/26/2019","10/26/2019","NA","NA","10/26/2019","10/26/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","17","10/28/2019","11/30/2019","2","11/7/2019","11/28/2019","0","NA","NA","NA","NA","NA","gmail.com","U","10/26/2019","NA","NA"
"1046031049","1/24/2020","I","OOBWIN15","OOBWIN15","CON","","1/24/2020","1/24/2020","|OOBWIN1506|","OOBWIN15","1/24/2020","1/24/2020","1/24/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","1/24/2020","1/24/2020","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","1/24/2020","NA","NA"
"1039262488","7/23/2019","U","OOBWIN15","","CON","","NA","7/13/2019","|OOBWIN1506|","OOBWIN15","7/13/2019","7/13/2019","7/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","7/23/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","7/13/2019","NA","NA"
"1044593440","12/15/2019","U","OOBWIN15","","CON","","NA","12/14/2019","|OOBWIN1506|","OOBWIN15","12/14/2019","12/14/2019","12/14/2019","NA","12/14/2019","NA","12/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","12/24/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/14/2019","NA","NA"
"1044639837","12/17/2019","U","OOBWIN15","","CON","","NA","12/16/2019","|OOBWIN1506|","OOBWIN15","12/16/2019","12/16/2019","12/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","28","12/24/2019","2/20/2020","6","1/1/2020","2/6/2020","0","NA","NA","NA","NA","NA","gmail.com","U","12/16/2019","NA","NA"
"1042828229","10/17/2019","I","OOBWIN15","OOBWIN15","CON","","10/17/2019","10/17/2019","|OOBWIN1506|","OOBWIN15","10/17/2019","10/17/2019","10/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","10/17/2019","1/18/2020","0","NA","NA","0","NA","NA","NA","NA","NA","westfall-technik.com","I","10/17/2019","NA","NA"
"1038558820","5/29/2019","U","OOBWIN15","","CON","","NA","5/28/2019","|OOBWIN1506|","OOBWIN15","5/28/2019","5/28/2019","5/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","5/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","5/30/2019","12/24/2019","2","5/30/2019","9/17/2019","0","NA","NA","NA","NA","NA","yahoo.com","U","5/28/2019","NA","NA"
"1043094909","10/31/2019","U","GAMPAX19","","CON","","NA","8/31/2019","|GAMPAX1908|","GAMPAX19","8/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","U","8/31/2019","NA","NA"
"1045048943","12/26/2019","I","OOBWIN15","OOBWIN15","CON","","12/26/2019","12/26/2019","|OOBWIN1506|","OOBWIN15","12/26/2019","12/26/2019","12/26/2019","NA","NA","NA","NA","12/26/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","12/26/2019","1/17/2020","2","12/29/2019","1/14/2020","0","NA","NA","NA","NA","NA","msn.com","I","12/26/2019","NA","NA"
"1043819434","12/16/2019","U","HYBORD15","","AFF","","NA","12/1/2019","|HYBORD1502|SAPCRMSHIP120501|","HYBORD15","11/28/2019","12/1/2019","11/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/5/2020","2/5/2020","0","NA","NA","0","NA","NA","NA","NA","NA","163.com","U","12/1/2019","NA","NA"
"1040027921","8/21/2019","I","HYBRIS15","HYBRIS15","CON","","8/20/2019","8/20/2019","|HYBRIS1506|","HYBRIS15","8/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/20/2019","NA","NA"
"1038747643","6/11/2019","U","OOBWIN15","","CON","","NA","6/10/2019","|OOBWIN1506|","OOBWIN15","6/10/2019","6/10/2019","6/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","legendpower.com","U","6/10/2019","NA","NA"
"1042434895","10/4/2019","I","SAPCRMSH","CROWDS19","CON","","10/16/2019","10/23/2019","|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","SAPCRMSH","10/3/2019","10/23/2019","10/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/10/2019","10/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","US","87","10/4/2019","2/20/2020","21","10/5/2019","2/13/2020","6","10/31/2019","12/26/2019","NA","NA","NA","sbcglobal.net","I","10/16/2019","NA","NA"
"1039562633","8/13/2019","I","HYBRIS15","ADBEMA19","CON","","8/12/2019","8/12/2019","|ADBEMA1906|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HYBRIS15","7/30/2019","8/12/2019","7/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","102","8/14/2019","2/20/2020","100","8/14/2019","2/18/2020","0","NA","NA","NA","NA","NA","ohio.edu","I","8/12/2019","NA","NA"
"1042927967","10/22/2019","I","OOBWIN15","OOBWIN15","CON","","10/22/2019","10/22/2019","|OOBWIN1506|","OOBWIN15","10/22/2019","10/22/2019","10/22/2019","NA","NA","NA","NA","10/22/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","10/22/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","aol.com","I","10/22/2019","NA","NA"
"1039873273","8/15/2019","I","HYBRIS15","HYBRIS15","CON","","8/14/2019","8/14/2019","|HYBRIS1506|","HYBRIS15","8/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/14/2019","NA","NA"
"1038298647","5/10/2019","I","NETMINNG","NETMINNG","CON","","5/10/2019","5/10/2019","|IGNONE20121024|","NETMINNG","5/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.vom","I","5/10/2019","5/11/2019","NA"
"1045150119","12/29/2019","U","SAPCRMSH","","CON","","NA","12/27/2019","|SAPCRMSHIP120501|","SAPCRMSH","12/27/2019","12/27/2019","12/27/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","22","1/16/2020","2/20/2020","4","1/16/2020","2/10/2020","2","1/29/2020","2/10/2020","NA","NA","NA","gmail.com","U","12/27/2019","NA","NA"
"1042996713","10/26/2019","I","COMAPS16","HYBRIS15","CON","","10/25/2019","11/8/2019","|COMAPS1603|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","COMAPS16","10/25/2019","10/25/2019","10/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","15","10/26/2019","11/30/2019","7","10/27/2019","11/30/2019","3","10/27/2019","11/23/2019","NA","NA","NA","gmail.com","I","10/25/2019","NA","NA"
"1045978336","1/22/2020","I","OOBWIN15","OOBWIN15","CON","","1/22/2020","1/22/2020","|OOBWIN1506|","OOBWIN15","1/22/2020","1/22/2020","1/22/2020","NA","NA","NA","NA","1/22/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","1/22/2020","1/22/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","1/22/2020","NA","NA"
"1045553735","1/11/2020","I","OOBWIN15","OOBWIN15","CON","","1/11/2020","1/11/2020","|OOBWIN1506|","OOBWIN15","1/11/2020","1/11/2020","1/11/2020","NA","NA","NA","NA","1/11/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","1/11/2020","1/13/2020","1","1/11/2020","1/11/2020","0","NA","NA","NA","NA","NA","gmail.com","I","1/11/2020","NA","NA"
"1044397605","12/11/2019","I","OOBWIN15","OOBWIN15","CON","","12/11/2019","12/11/2019","|OOBWIN1506|","OOBWIN15","12/11/2019","12/11/2019","12/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/11/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","12/11/2019","NA","NA"
"1039880545","8/15/2019","I","ADBEMA19","ADBEMA19","CON","","8/14/2019","8/15/2019","|ADBEMA1906|SAPCRMSHIP120501|","ADBEMA19","8/14/2019","8/15/2019","8/14/2019","NA","NA","NA","NA","8/15/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","32","11/25/2019","2/20/2020","4","12/28/2019","2/12/2020","0","NA","NA","NA","NA","NA","gmail.com","I","8/14/2019","NA","NA"
"1045490565","1/9/2020","U","OOBWIN15","","CON","","NA","1/8/2020","|OOBWIN1506|","OOBWIN15","1/8/2020","1/8/2020","1/8/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","twlakes.net","U","1/8/2020","NA","NA"
"1041964827","9/18/2019","U","OOBWIN15","","CON","","NA","12/16/2019","|OOBWIN1506|","OOBWIN15","9/17/2019","12/16/2019","9/17/2019","NA","NA","NA","NA","9/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","absoluterrelations.com","U","12/16/2019","NA","NA"
"1046672612","2/22/2020","U","OOBWIN15","","CON","","NA","2/21/2020","|OOBWIN1506|","OOBWIN15","2/21/2020","2/21/2020","2/21/2020","NA","NA","2/21/2020","NA","NA","NA","NA","NA","2/21/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","2/21/2020","NA","NA"
"1044254674","12/10/2019","U","SAPCRMSH","","CON","","NA","12/8/2019","|SAPCRMSHIP120501|","SAPCRMSH","12/8/2019","12/8/2019","12/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/8/2019","NA","NA"
"1021011614","7/20/2019","I","LIDUAS16","NETMINNG","CON","","7/16/2019","7/20/2019","|IGNONE20121024|LIDUAS1608|","LIDUAS16","3/18/2017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","98","7/20/2019","1/4/2020","6","7/20/2019","1/5/2020","1","1/5/2020","1/5/2020","NA","NA","NA","gmail.com","I","7/20/2019","NA","NA"
"1037921255","4/11/2019","I","NETMINNG","NETMINNG","CON","","4/11/2019","4/11/2019","|IGNONE20121024|","NETMINNG","4/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","4/11/2019","NA","NA"
"1045323213","1/5/2020","I","OOBWIN15","OOBWIN15","CON","","1/5/2020","1/5/2020","|OOBWIN1506|","OOBWIN15","1/5/2020","1/5/2020","1/5/2020","NA","NA","NA","NA","1/5/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","1/5/2020","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","1/5/2020","NA","NA"
"1044815847","12/30/2019","I","HYBRIS15","HYBRIS15","CON","","12/30/2019","12/30/2019","|HYBRIS1506|","HYBRIS15","12/21/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","12/30/2019","NA","NA"
"1043690691","11/25/2019","U","SAPCRMSH","","AFF","","NA","11/21/2019","|SAPCRMSHIP120501|","SAPCRMSH","11/21/2019","11/21/2019","11/21/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/21/2019","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/21/2019","NA","NA"
"1045191138","12/31/2019","U","OOBWIN15","","CON","","NA","12/31/2019","|OOBWIN1506|","OOBWIN15","12/31/2019","12/31/2019","12/31/2019","NA","NA","NA","NA","12/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","U","12/31/2019","NA","NA"
"1040030112","8/21/2019","I","HYBRIS15","HYBRIS15","CON","","8/20/2019","8/20/2019","|HYBRIS1506|","HYBRIS15","8/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/20/2019","NA","NA"
"1041218270","8/30/2019","U","OOBWIN15","","CON","","NA","8/29/2019","|OOBWIN1506|","OOBWIN15","8/29/2019","8/29/2019","8/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","8/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","8/30/2019","12/24/2019","1","9/4/2019","9/16/2019","0","NA","NA","NA","NA","NA","loraincountyhealth.com","U","8/29/2019","NA","NA"
"1042437162","10/4/2019","I","OOBWIN15","OOBWIN15","CON","","10/4/2019","10/4/2019","|OOBWIN1506|","OOBWIN15","10/4/2019","10/4/2019","10/4/2019","NA","NA","NA","NA","10/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","37","10/4/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","10/4/2019","NA","NA"
"1039933270","2/11/2020","I","HYBRIS15","OOBWIN15","CON","","2/11/2020","2/11/2020","|HYBRIS1506|OOBWIN1506|","HYBRIS15","8/16/2019","2/11/2020","2/11/2020","NA","NA","2/11/2020","2/11/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/11/2020","2/11/2020","1","2/11/2020","2/11/2020","0","NA","NA","NA","NA","NA","earthlink.net","I","2/11/2020","NA","NA"
"1046203253","2/1/2020","U","OOBWIN15","","CON","","NA","1/31/2020","|OOBWIN1506|","OOBWIN15","1/31/2020","1/31/2020","1/31/2020","NA","NA","NA","NA","1/31/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","1/31/2020","NA","NA"
"1041597532","9/9/2019","I","OOBWIN15","OOBWIN15","CON","","9/8/2019","9/8/2019","|OOBWIN1506|","OOBWIN15","9/8/2019","9/8/2019","9/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","9/9/2019","9/15/2019","1","9/12/2019","9/15/2019","0","NA","NA","NA","NA","NA","hotmail.com","I","9/8/2019","NA","NA"
"1006162208","8/21/2019","I","OOBWIN14","OOBWIN14","CON","","7/9/2015","8/20/2019","|OOBWIN1407|OOBWIN1506|","OOBWIN14","7/9/2015","8/20/2019","7/9/2015","NA","NA","NA","NA","8/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","5/28/2017","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","7/9/2015","NA","NA"
"1043526404","11/19/2019","U","OOBWIN15","","CON","","NA","11/16/2019","|OOBWIN1506|","OOBWIN15","11/16/2019","11/16/2019","11/16/2019","NA","NA","NA","NA","11/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/16/2019","NA","NA"
"1044018638","12/4/2019","I","ADBEMA19","ADBEMA19","CON","","12/4/2019","12/4/2019","|ADBEMA1906|","ADBEMA19","12/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","26","12/4/2019","2/1/2020","17","12/4/2019","2/1/2020","5","12/9/2019","2/1/2020","NA","NA","NA","yahoo.com","I","12/4/2019","NA","NA"
"1045351094","1/6/2020","I","ADBEMA19","ADBEMA19","CON","","1/4/2020","1/4/2020","|ADBEMA1906|","ADBEMA19","1/4/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","19","1/6/2020","2/20/2020","15","1/6/2020","2/18/2020","4","1/6/2020","2/18/2020","NA","NA","NA","hotmail.com","I","1/4/2020","NA","NA"
"1042562356","10/7/2019","I","HYBRIS15","LRPPRF15","CON","","8/24/2018","10/5/2019","|HYBRIS1506|","HYBRIS15","10/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","8/24/2018","NA","NA"
"1046286707","2/4/2020","U","OOBWIN15","","CON","","NA","2/3/2020","|OOBWIN1506|","OOBWIN15","2/3/2020","2/3/2020","2/3/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2/3/2020","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","2/3/2020","NA","NA"
"1046536391","2/16/2020","I","OOBWIN15","OOBWIN15","CON","","2/16/2020","2/16/2020","|OOBWIN1506|","OOBWIN15","2/16/2020","2/16/2020","2/16/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/16/2020","2/16/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","2/16/2020","NA","NA"
"1047009524","3/7/2020","U","OOBWIN15","","CON","","NA","3/6/2020","|OOBWIN1506|","OOBWIN15","3/6/2020","3/6/2020","3/6/2020","NA","NA","NA","NA","3/6/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","comcast.net","U","3/6/2020","NA","NA"
"1041143697","8/28/2019","I","OOBWIN15","OOBWIN15","CON","","8/27/2019","8/27/2019","|OOBWIN1506|","OOBWIN15","8/27/2019","8/27/2019","8/27/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","8/28/2019","11/25/2019","2","8/29/2019","11/26/2019","2","9/10/2019","11/26/2019","NA","NA","NA","gmail.com","I","8/27/2019","NA","NA"
